algorithm,message_bytes,ber,repetition,original_bits,encoded_bits,overhead_bits,altered_bits,connection_success,valid,error_detected,error_corrected,corrected_bits,message_correct,error
CRC32_IEEE,10,0.010000,10,80,112,32,1,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,10,0.010000,11,80,112,32,1,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,10,0.010000,12,80,112,32,1,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,10,0.010000,13,80,112,32,1,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,10,0.010000,14,80,112,32,1,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,10,0.010000,15,80,112,32,0,true,true,false,false,0,true,
CRC32_IEEE,10,0.010000,16,80,112,32,1,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,10,0.010000,17,80,112,32,2,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,10,0.010000,18,80,112,32,0,true,true,false,false,0,true,
CRC32_IEEE,10,0.010000,19,80,112,32,0,true,true,false,false,0,true,
CRC32_IEEE,10,0.010000,20,80,112,32,1,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,10,0.050000,1,80,112,32,4,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,10,0.050000,2,80,112,32,4,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,10,0.050000,3,80,112,32,10,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,10,0.050000,4,80,112,32,4,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,10,0.050000,5,80,112,32,7,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,10,0.050000,6,80,112,32,5,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,10,0.050000,7,80,112,32,5,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,10,0.050000,8,80,112,32,3,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,10,0.050000,9,80,112,32,9,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,10,0.050000,10,80,112,32,3,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,10,0.050000,11,80,112,32,3,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,10,0.050000,12,80,112,32,3,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,10,0.050000,13,80,112,32,3,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,10,0.050000,14,80,112,32,6,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,10,0.050000,15,80,112,32,5,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,10,0.050000,16,80,112,32,8,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,10,0.050000,17,80,112,32,4,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,10,0.050000,18,80,112,32,8,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,10,0.050000,19,80,112,32,6,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,10,0.050000,20,80,112,32,8,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,100,0.000000,1,800,832,32,0,true,true,false,false,0,true,
CRC32_IEEE,100,0.000000,2,800,832,32,0,true,true,false,false,0,true,
CRC32_IEEE,100,0.000000,3,800,832,32,0,true,true,false,false,0,true,
CRC32_IEEE,100,0.000000,4,800,832,32,0,true,true,false,false,0,true,
CRC32_IEEE,100,0.000000,5,800,832,32,0,true,true,false,false,0,true,
CRC32_IEEE,100,0.000000,6,800,832,32,0,true,true,false,false,0,true,
CRC32_IEEE,100,0.000000,7,800,832,32,0,true,true,false,false,0,true,
CRC32_IEEE,100,0.000000,8,800,832,32,0,true,true,false,false,0,true,
CRC32_IEEE,100,0.000000,9,800,832,32,0,true,true,false,false,0,true,
CRC32_IEEE,100,0.000000,10,800,832,32,0,true,true,false,false,0,true,
CRC32_IEEE,100,0.000000,11,800,832,32,0,true,true,false,false,0,true,
CRC32_IEEE,100,0.000000,12,800,832,32,0,true,true,false,false,0,true,
CRC32_IEEE,100,0.000000,13,800,832,32,0,true,true,false,false,0,true,
CRC32_IEEE,100,0.000000,14,800,832,32,0,true,true,false,false,0,true,
CRC32_IEEE,100,0.000000,15,800,832,32,0,true,true,false,false,0,true,
CRC32_IEEE,100,0.000000,16,800,832,32,0,true,true,false,false,0,true,
CRC32_IEEE,100,0.000000,17,800,832,32,0,true,true,false,false,0,true,
CRC32_IEEE,100,0.000000,18,800,832,32,0,true,true,false,false,0,true,
CRC32_IEEE,100,0.000000,19,800,832,32,0,true,true,false,false,0,true,
CRC32_IEEE,100,0.000000,20,800,832,32,0,true,true,false,false,0,true,
CRC32_IEEE,100,0.001000,1,800,832,32,1,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,100,0.001000,2,800,832,32,0,true,true,false,false,0,true,
CRC32_IEEE,100,0.001000,3,800,832,32,1,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,100,0.001000,4,800,832,32,0,true,true,false,false,0,true,
CRC32_IEEE,100,0.001000,5,800,832,32,1,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,100,0.001000,6,800,832,32,2,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,100,0.001000,7,800,832,32,1,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,100,0.001000,8,800,832,32,1,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,100,0.001000,9,800,832,32,1,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,100,0.001000,10,800,832,32,1,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,100,0.001000,11,800,832,32,3,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,100,0.001000,12,800,832,32,1,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,100,0.001000,13,800,832,32,4,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,100,0.001000,14,800,832,32,0,true,true,false,false,0,true,
CRC32_IEEE,100,0.001000,15,800,832,32,1,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,100,0.001000,16,800,832,32,2,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,100,0.001000,17,800,832,32,0,true,true,false,false,0,true,
CRC32_IEEE,100,0.001000,18,800,832,32,1,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,100,0.001000,19,800,832,32,0,true,true,false,false,0,true,
CRC32_IEEE,100,0.001000,20,800,832,32,0,true,true,false,false,0,true,
CRC32_IEEE,100,0.010000,1,800,832,32,14,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,100,0.010000,2,800,832,32,10,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,100,0.010000,3,800,832,32,11,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,100,0.010000,4,800,832,32,5,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,100,0.010000,5,800,832,32,8,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,100,0.010000,6,800,832,32,9,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,100,0.010000,7,800,832,32,13,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,100,0.010000,8,800,832,32,9,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,100,0.010000,9,800,832,32,7,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,100,0.010000,10,800,832,32,4,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,100,0.010000,11,800,832,32,10,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,100,0.010000,12,800,832,32,5,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,100,0.010000,13,800,832,32,16,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,100,0.010000,14,800,832,32,5,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,100,0.010000,15,800,832,32,13,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,100,0.010000,16,800,832,32,6,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,100,0.010000,17,800,832,32,6,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,100,0.010000,18,800,832,32,5,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,100,0.010000,19,800,832,32,7,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,100,0.010000,20,800,832,32,6,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,100,0.050000,1,800,832,32,47,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,100,0.050000,2,800,832,32,37,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,100,0.050000,3,800,832,32,38,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,100,0.050000,4,800,832,32,62,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,100,0.050000,5,800,832,32,50,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,100,0.050000,6,800,832,32,44,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,100,0.050000,7,800,832,32,38,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,100,0.050000,8,800,832,32,41,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,100,0.050000,9,800,832,32,40,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,100,0.050000,10,800,832,32,47,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,100,0.050000,11,800,832,32,38,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,100,0.050000,12,800,832,32,36,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,100,0.050000,13,800,832,32,40,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,100,0.050000,14,800,832,32,39,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,100,0.050000,15,800,832,32,37,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,100,0.050000,16,800,832,32,36,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,100,0.050000,17,800,832,32,45,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,100,0.050000,18,800,832,32,38,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,100,0.050000,19,800,832,32,38,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,100,0.050000,20,800,832,32,43,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,1000,0.000000,1,8000,8032,32,0,true,true,false,false,0,true,
CRC32_IEEE,1000,0.000000,2,8000,8032,32,0,true,true,false,false,0,true,
CRC32_IEEE,1000,0.000000,3,8000,8032,32,0,true,true,false,false,0,true,
CRC32_IEEE,1000,0.000000,4,8000,8032,32,0,true,true,false,false,0,true,
CRC32_IEEE,1000,0.000000,5,8000,8032,32,0,true,true,false,false,0,true,
CRC32_IEEE,1000,0.000000,6,8000,8032,32,0,true,true,false,false,0,true,
CRC32_IEEE,1000,0.000000,7,8000,8032,32,0,true,true,false,false,0,true,
CRC32_IEEE,1000,0.000000,8,8000,8032,32,0,true,true,false,false,0,true,
CRC32_IEEE,1000,0.000000,9,8000,8032,32,0,true,true,false,false,0,true,
CRC32_IEEE,1000,0.000000,10,8000,8032,32,0,true,true,false,false,0,true,
CRC32_IEEE,1000,0.000000,11,8000,8032,32,0,true,true,false,false,0,true,
CRC32_IEEE,1000,0.000000,12,8000,8032,32,0,true,true,false,false,0,true,
CRC32_IEEE,1000,0.000000,13,8000,8032,32,0,true,true,false,false,0,true,
CRC32_IEEE,1000,0.000000,14,8000,8032,32,0,true,true,false,false,0,true,
CRC32_IEEE,1000,0.000000,15,8000,8032,32,0,true,true,false,false,0,true,
CRC32_IEEE,1000,0.000000,16,8000,8032,32,0,true,true,false,false,0,true,
CRC32_IEEE,1000,0.000000,17,8000,8032,32,0,true,true,false,false,0,true,
CRC32_IEEE,1000,0.000000,18,8000,8032,32,0,true,true,false,false,0,true,
CRC32_IEEE,1000,0.000000,19,8000,8032,32,0,true,true,false,false,0,true,
CRC32_IEEE,1000,0.000000,20,8000,8032,32,0,true,true,false,false,0,true,
CRC32_IEEE,1000,0.001000,1,8000,8032,32,8,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,1000,0.001000,2,8000,8032,32,11,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,1000,0.001000,3,8000,8032,32,10,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,1000,0.001000,4,8000,8032,32,6,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,1000,0.001000,5,8000,8032,32,7,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,1000,0.001000,6,8000,8032,32,5,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,1000,0.001000,7,8000,8032,32,13,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,1000,0.001000,8,8000,8032,32,8,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,1000,0.001000,9,8000,8032,32,12,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,1000,0.001000,10,8000,8032,32,4,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,1000,0.001000,11,8000,8032,32,7,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,1000,0.001000,12,8000,8032,32,11,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,1000,0.001000,13,8000,8032,32,6,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,1000,0.001000,14,8000,8032,32,11,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,1000,0.001000,15,8000,8032,32,7,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,1000,0.001000,16,8000,8032,32,10,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,1000,0.001000,17,8000,8032,32,8,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,1000,0.001000,18,8000,8032,32,9,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,1000,0.001000,19,8000,8032,32,10,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,1000,0.001000,20,8000,8032,32,13,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,1000,0.010000,1,8000,8032,32,84,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,1000,0.010000,2,8000,8032,32,78,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,1000,0.010000,3,8000,8032,32,69,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,1000,0.010000,4,8000,8032,32,69,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,1000,0.010000,5,8000,8032,32,78,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,1000,0.010000,6,8000,8032,32,83,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,1000,0.010000,7,8000,8032,32,73,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,1000,0.010000,8,8000,8032,32,60,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,1000,0.010000,9,8000,8032,32,80,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,1000,0.010000,10,8000,8032,32,67,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,1000,0.010000,11,8000,8032,32,78,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,1000,0.010000,12,8000,8032,32,63,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,1000,0.010000,13,8000,8032,32,70,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,1000,0.010000,14,8000,8032,32,89,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,1000,0.010000,15,8000,8032,32,69,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,1000,0.010000,16,8000,8032,32,91,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,1000,0.010000,17,8000,8032,32,77,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,1000,0.010000,18,8000,8032,32,86,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,1000,0.010000,19,8000,8032,32,92,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,1000,0.010000,20,8000,8032,32,74,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,1000,0.050000,1,8000,8032,32,410,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,1000,0.050000,2,8000,8032,32,406,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,1000,0.050000,3,8000,8032,32,388,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,1000,0.050000,4,8000,8032,32,411,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,1000,0.050000,5,8000,8032,32,406,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,1000,0.050000,6,8000,8032,32,404,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,1000,0.050000,7,8000,8032,32,404,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,1000,0.050000,8,8000,8032,32,403,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,1000,0.050000,9,8000,8032,32,402,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,1000,0.050000,10,8000,8032,32,404,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,1000,0.050000,11,8000,8032,32,414,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,1000,0.050000,12,8000,8032,32,403,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,1000,0.050000,13,8000,8032,32,379,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,1000,0.050000,14,8000,8032,32,415,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,1000,0.050000,15,8000,8032,32,396,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,1000,0.050000,16,8000,8032,32,435,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,1000,0.050000,17,8000,8032,32,415,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,1000,0.050000,18,8000,8032,32,380,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,1000,0.050000,19,8000,8032,32,396,true,false,true,false,0,false,CRC mismatch
CRC32_IEEE,1000,0.050000,20,8000,8032,32,372,true,false,true,false,0,false,CRC mismatch
